created_date,StartLon,StartLat
28-09-2016 03:33,-97.764,30.256
28-09-2016 03:33,-97.778,30.183
28-09-2016 03:35,-97.665,30.2
28-09-2016 03:37,-97.748,30.255
28-09-2016 03:29,-97.736,30.27
28-09-2016 03:32,-97.736,30.265
28-09-2016 03:31,-97.738,30.283
28-09-2016 03:32,-97.736,30.269
28-09-2016 03:38,-97.711,30.292
28-09-2016 03:39,-97.75,30.25
28-09-2016 03:27,-97.741,30.266
28-09-2016 03:39,-97.763,30.254
28-09-2016 03:40,-97.736,30.269
28-09-2016 03:31,-97.772,30.253
28-09-2016 03:46,-97.74,30.267
28-09-2016 03:47,-97.739,30.256
28-09-2016 03:44,-97.748,30.256
28-09-2016 03:42,-97.747,30.291
28-09-2016 03:44,-97.738,30.341
28-09-2016 03:41,-97.936,30.31
28-09-2016 03:47,-97.764,30.252
28-09-2016 03:39,-97.743,30.285
28-09-2016 03:39,-97.811,30.159
28-09-2016 03:44,-97.72,30.262
28-09-2016 03:44,-97.738,30.26
28-09-2016 03:52,-97.728,30.24
28-09-2016 03:48,-97.767,30.224
28-09-2016 03:38,-97.716,30.361
28-09-2016 03:41,-97.739,30.259
28-09-2016 03:45,-97.734,30.315
28-09-2016 03:47,-97.763,30.205
28-09-2016 03:51,-97.74,30.269
28-09-2016 03:47,-97.72,30.321
28-09-2016 03:53,-97.764,30.256
28-09-2016 03:48,-97.689,30.509
28-09-2016 03:55,-97.666,30.197
28-09-2016 03:48,-97.736,30.268
28-09-2016 03:54,-97.743,30.265
28-09-2016 03:49,-97.747,30.284
28-09-2016 03:58,-97.764,30.256
28-09-2016 03:50,-97.727,30.241
28-09-2016 03:54,-97.785,30.241
28-09-2016 03:59,-97.764,30.256
28-09-2016 04:02,-97.749,30.27
28-09-2016 03:57,-97.729,30.4
28-09-2016 03:57,-97.729,30.264
28-09-2016 03:55,-97.764,30.256
28-09-2016 03:51,-97.741,30.27
28-09-2016 03:57,-97.667,30.203
28-09-2016 03:58,-97.662,30.172
28-09-2016 04:01,-97.723,30.262
28-09-2016 04:00,-97.747,30.26
28-09-2016 04:02,-97.723,30.283
28-09-2016 04:00,-97.667,30.203
28-09-2016 04:04,-97.667,30.203
28-09-2016 04:05,-97.718,30.277
28-09-2016 04:08,-97.764,30.256
28-09-2016 04:02,-97.623,30.308
28-09-2016 04:09,-97.726,30.232
28-09-2016 04:09,-97.667,30.202
28-09-2016 04:10,-97.738,30.276
28-09-2016 04:07,-97.666,30.197
28-09-2016 04:11,-97.75,30.25
28-09-2016 04:09,-97.75,30.248
28-09-2016 04:11,-97.757,30.273
28-09-2016 04:12,-97.738,30.261
28-09-2016 04:07,-97.728,30.232
28-09-2016 04:13,-97.741,30.269
28-09-2016 03:33,-97.706,30.32
28-09-2016 04:17,-97.764,30.256
28-09-2016 04:11,-97.748,30.255
28-09-2016 04:15,-97.738,30.259
28-09-2016 04:19,-97.737,30.268
28-09-2016 04:18,-97.739,30.257
28-09-2016 04:15,-97.667,30.203
28-09-2016 04:19,-97.754,30.272
28-09-2016 04:13,-97.762,30.226
28-09-2016 04:20,-97.667,30.202
28-09-2016 04:21,-97.75,30.267
28-09-2016 04:19,-97.667,30.203
28-09-2016 04:15,-97.792,30.258
28-09-2016 04:21,-97.74,30.283
28-09-2016 04:22,-97.752,30.269
28-09-2016 04:20,-97.77,30.213
28-09-2016 04:23,-97.722,30.37
28-09-2016 04:21,-97.709,30.311
28-09-2016 04:30,-97.753,30.241
28-09-2016 04:26,-97.666,30.197
28-09-2016 04:31,-97.739,30.26
28-09-2016 04:28,-97.747,30.26
28-09-2016 04:29,-97.705,30.328
