created_date,StartLon,StartLat
04-10-2017 03:41,-97.739,30.259
04-10-2017 03:42,-97.747,30.291
04-10-2017 03:44,-97.738,30.341
04-10-2017 03:44,-97.738,30.26
04-10-2017 03:44,-97.72,30.262
04-10-2017 03:44,-97.748,30.256
04-10-2017 03:45,-97.734,30.315
04-10-2017 03:46,-97.74,30.267
04-10-2017 03:47,-97.764,30.252
04-10-2017 03:47,-97.739,30.256
04-10-2017 03:47,-97.72,30.321
04-10-2017 03:47,-97.763,30.205
04-10-2017 03:48,-97.689,30.509
04-10-2017 03:48,-97.736,30.268
04-10-2017 03:48,-97.767,30.224
04-10-2017 03:49,-97.747,30.284
04-10-2017 03:50,-97.727,30.241
04-10-2017 03:51,-97.74,30.269
04-10-2017 03:51,-97.741,30.27
04-10-2017 03:52,-97.728,30.24
04-10-2017 03:53,-97.764,30.256
04-10-2017 03:54,-97.785,30.241
04-10-2017 03:54,-97.743,30.265
04-10-2017 03:55,-97.764,30.256
04-10-2017 03:55,-97.666,30.197
04-10-2017 03:57,-97.729,30.4
04-10-2017 03:57,-97.667,30.203
04-10-2017 03:57,-97.729,30.264
04-10-2017 03:58,-97.764,30.256
04-10-2017 03:58,-97.662,30.172
04-10-2017 03:59,-97.764,30.256
04-10-2017 04:00,-97.667,30.203
04-10-2017 04:00,-97.747,30.26
04-10-2017 04:01,-97.723,30.262
04-10-2017 04:02,-97.723,30.283
04-10-2017 04:02,-97.749,30.27
04-10-2017 04:02,-97.623,30.308
04-10-2017 04:04,-97.667,30.203
04-10-2017 04:05,-97.718,30.277
04-10-2017 04:07,-97.666,30.197
04-10-2017 04:07,-97.728,30.232
04-10-2017 04:08,-97.764,30.256
04-10-2017 04:09,-97.726,30.232
04-10-2017 04:09,-97.667,30.202
04-10-2017 04:09,-97.75,30.248
04-10-2017 04:10,-97.738,30.276
04-10-2017 04:11,-97.748,30.255
04-10-2017 04:11,-97.75,30.25
04-10-2017 04:11,-97.757,30.273
04-10-2017 04:12,-97.738,30.261
04-10-2017 04:13,-97.762,30.226
04-10-2017 04:13,-97.741,30.269
04-10-2017 04:15,-97.738,30.259
04-10-2017 04:15,-97.667,30.203
04-10-2017 04:15,-97.792,30.258
04-10-2017 04:17,-97.764,30.256
04-10-2017 04:18,-97.739,30.257
04-10-2017 04:18,-97.746,30.413
04-10-2017 04:19,-97.832,30.146
04-10-2017 04:19,-97.737,30.268
04-10-2017 04:19,-97.667,30.203
04-10-2017 04:19,-97.754,30.272
04-10-2017 04:20,-97.667,30.202
04-10-2017 04:20,-97.77,30.213
04-10-2017 04:21,-97.75,30.267
04-10-2017 04:21,-97.74,30.283
04-10-2017 04:21,-97.709,30.311
04-10-2017 04:22,-97.752,30.269
04-10-2017 04:23,-97.722,30.37
04-10-2017 04:26,-97.666,30.197
04-10-2017 04:28,-97.747,30.26
04-10-2017 04:29,-97.705,30.328
04-10-2017 04:30,-97.763,30.256
04-10-2017 04:30,-97.753,30.241
